time/episodes,time/time_elapsed,train/n_updates,time/fps,train/critic_loss,train/actor_loss,rollout/ep_len_mean,rollout/ep_cost_mean,time/total_timesteps,train/ent_coef,train/safe_critic_loss,rollout/ep_rew_mean,train/lag_coef
1564,17751,1854702,52,0.09564205259084702,-2423.455078125,593.0,95.3,927452,0.014284647069871426,0.02583981491625309,-3008.6965464300006,5.0
1568,17796,1859446,52,0.07339019328355789,-2425.080810546875,593.0,95.86,929824,0.014176863245666027,0.021175513043999672,-3010.9218539500002,5.0
1572,17841,1864190,52,0.08039683103561401,-2422.52587890625,593.0,96.35,932196,0.014212234877049923,0.02828911878168583,-3012.2815151199993,5.0
1576,17886,1868934,52,0.0670253187417984,-2421.1025390625,593.0,96.76,934568,0.01414507906883955,0.024019155651330948,-3013.92718763,5.0
1580,17932,1873678,52,0.0874432846903801,-2421.340087890625,593.0,97.23,936940,0.014408028684556484,0.029195617884397507,-3015.4573484599996,5.0
1584,17977,1878422,52,0.061350006610155106,-2420.432861328125,593.0,97.55,939312,0.014259031973779202,0.021168434992432594,-3017.0439207500003,5.0
1588,18022,1883166,52,0.15513034164905548,-2423.7197265625,593.0,97.81,941684,0.014473306015133858,0.026345806196331978,-3017.8448872599997,5.0
1592,18068,1887910,52,0.2388519048690796,-2427.97802734375,593.0,93.93,944056,0.015286646783351898,0.03802952170372009,-3038.4659885099995,5.0
1596,18113,1892654,52,0.26630643010139465,-2431.86474609375,593.0,93.58,946428,0.015008920803666115,0.020097222179174423,-3043.14564897,5.0
1600,18158,1897398,52,0.12406834214925766,-2429.19921875,593.0,93.92,948800,0.014525574631989002,0.023495811969041824,-3044.9431331600003,5.0
1604,18203,1902142,52,0.09986912459135056,-2428.657958984375,593.0,94.09,951172,0.014463750645518303,0.023749999701976776,-3046.4560069099994,5.0
1608,18248,1906886,52,0.08231375366449356,-2427.650634765625,593.0,94.66,953544,0.014443839900195599,0.02327295020222664,-3048.3068961900003,5.0
1612,18293,1911630,52,0.06377694755792618,-2426.89404296875,593.0,95.23,955916,0.014252778142690659,0.021633094176650047,-3049.7888056700003,5.0
1616,18338,1916374,52,0.06133444234728813,-2425.44140625,593.0,95.63,958288,0.014288360252976418,0.02278348244726658,-3050.52620889,5.0
1620,18383,1921118,52,0.06281726062297821,-2424.040771484375,593.0,96.03,960660,0.014225666411221027,0.02739724889397621,-3051.4910869200003,5.0
1624,18428,1925862,52,0.06704210489988327,-2424.8193359375,593.0,96.59,963032,0.014162950217723846,0.021671442314982414,-3052.6053643200007,5.0
1628,18473,1930606,52,0.06765416264533997,-2423.942138671875,593.0,96.99,965404,0.014233537018299103,0.026565661653876305,-3053.7220253599994,5.0
1632,18518,1935350,52,0.0730462297797203,-2424.923828125,593.0,96.94,967776,0.014355217106640339,0.025996606796979904,-3055.6675971899995,5.0
1636,18563,1940094,52,0.05493148788809776,-2425.88525390625,593.0,97.02,970148,0.014380634762346745,0.019700001925230026,-3056.81263251,5.0
1640,18608,1944838,52,0.07209553569555283,-2424.77734375,593.0,96.68,972520,0.014438413083553314,0.021847598254680634,-3061.39849772,5.0
1644,18653,1949582,52,0.05443992465734482,-2425.89208984375,593.0,96.48,974892,0.01442642416805029,0.0234222449362278,-3065.3297194399997,5.0
1648,18698,1954326,52,0.08310119807720184,-2426.68017578125,593.0,95.96,977264,0.014489395543932915,0.022843025624752045,-3070.2623041899997,5.0
1652,18743,1959070,52,0.15557979047298431,-2430.04931640625,593.0,95.61,979636,0.01545419730246067,0.026106106117367744,-3073.41075977,5.0
1656,18788,1963814,52,0.17651009559631348,-2432.2451171875,593.0,95.61,982008,0.014867187477648258,0.020969882607460022,-3074.1727326699997,5.0
1660,18833,1968558,52,0.3179433047771454,-2437.564697265625,593.0,95.53,984380,0.015218439511954784,0.025567268952727318,-3074.13168446,5.0
1664,18879,1973302,52,0.282534122467041,-2440.07177734375,593.0,95.02,986752,0.015732664614915848,0.023139983415603638,-3073.7581080600003,5.0
1668,18924,1978046,52,0.26494908332824707,-2443.06640625,593.0,94.64,989124,0.015292180702090263,0.023380473256111145,-3073.3796768799994,5.0
1672,18969,1982790,52,0.12268273532390594,-2440.951171875,593.0,93.98,991496,0.014823872596025467,0.023486891761422157,-3074.29070363,5.0
1676,19014,1987534,52,0.10126417130231857,-2440.115234375,593.0,93.43,993868,0.014632869511842728,0.022664284333586693,-3075.7260145500004,5.0
1680,19059,1992278,52,0.07787743210792542,-2438.14306640625,593.0,92.62,996240,0.014508801512420177,0.024882692843675613,-3076.9220237100003,5.0
1684,19104,1997022,52,0.11177018284797668,-2438.7568359375,593.0,92.08,998612,0.014885170385241508,0.027399353682994843,-3077.8370897500004,5.0
