time/total_timesteps,train/safe_critic_loss,train/n_updates,train/actor_loss,time/episodes,rollout/ep_len_mean,rollout/ep_cost_mean,train/ent_coef,train/critic_loss,train/lag_coef,rollout/ep_rew_mean,time/fps,time/time_elapsed
743232,0.013473772443830967,1486262,-2441.48388671875,4704,158.0,36.42,0.016561191529035568,0.02784998156130314,5.0,-826.9501233899999,52,14095
743864,0.018648788332939148,1487526,-2440.9033203125,4708,158.0,36.33,0.016666308045387268,0.039873480796813965,5.0,-826.8333947499997,52,14107
744496,0.016018280759453773,1488790,-2441.57080078125,4712,158.0,36.35,0.01666533201932907,0.03180137276649475,5.0,-826.7075096900002,52,14119
745128,0.016074981540441513,1490054,-2441.056640625,4716,158.0,36.33,0.016647715121507645,0.035416387021541595,5.0,-826.5256893999999,52,14131
745760,0.017249148339033127,1491318,-2441.292724609375,4720,158.0,36.46,0.016936199739575386,0.031757108867168427,5.0,-826.2509875600002,52,14143
746392,0.014198807999491692,1492582,-2441.678955078125,4724,158.0,36.36,0.016901478171348572,0.02820839360356331,5.0,-826.0706590000002,52,14155
747024,0.01464630477130413,1493846,-2442.22607421875,4728,158.0,36.39,0.016689695417881012,0.0259198360145092,5.0,-825.94646417,52,14167
747656,0.012801540084183216,1495110,-2441.591796875,4732,158.0,36.21,0.016751695424318314,0.02184710092842579,5.0,-826.0333605699999,52,14179
748288,0.015018923208117485,1496374,-2441.167236328125,4736,158.0,36.31,0.016455363482236862,0.025984879583120346,5.0,-826.1533372099998,52,14191
748920,0.015380912460386753,1497638,-2441.363525390625,4740,158.0,36.36,0.016284434124827385,0.025534113869071007,5.0,-826.09874928,52,14203
749552,0.017130820080637932,1498902,-2442.059814453125,4744,158.0,36.28,0.016458479687571526,0.02504645846784115,5.0,-826.0571661899999,52,14215
750184,0.017105605453252792,1500166,-2440.669921875,4748,158.0,36.26,0.016621103510260582,0.030057493597269058,5.0,-826.0888061599998,52,14227
750816,0.017224006354808807,1501430,-2441.948486328125,4752,158.0,36.19,0.016899244859814644,0.03581777215003967,5.0,-826.0875061599997,52,14239
751448,0.017885718494653702,1502694,-2441.205078125,4756,158.0,36.23,0.01685129478573799,0.025734011083841324,5.0,-826.02441347,52,14251
752080,0.014216380193829536,1503958,-2442.934326171875,4760,158.0,36.26,0.016608301550149918,0.021101782098412514,5.0,-825.9669529100003,52,14263
752712,0.01620233803987503,1505222,-2442.318359375,4764,158.0,36.31,0.016837608069181442,0.028689200058579445,5.0,-826.08348139,52,14275
753344,0.01590089313685894,1506486,-2441.3095703125,4768,158.0,36.22,0.01669427379965782,0.034053947776556015,5.0,-825.8322393599999,52,14288
753976,0.01898794434964657,1507750,-2441.613525390625,4772,158.0,36.36,0.01696157082915306,0.034910477697849274,5.0,-825.8000601800003,52,14300
754608,0.015750713646411896,1509014,-2441.9453125,4776,158.0,36.47,0.01693074218928814,0.03086823970079422,5.0,-825.8578271500003,52,14312
755240,0.016602180898189545,1510278,-2442.399658203125,4780,158.0,36.6,0.017048031091690063,0.03297920525074005,5.0,-826.3136892800001,52,14324
755872,0.015230338089168072,1511542,-2442.794921875,4784,158.0,36.7,0.016868676990270615,0.027355968952178955,5.0,-826.4013166100001,52,14336
756504,0.020594865083694458,1512806,-2443.84130859375,4788,158.0,36.66,0.016769198700785637,0.02695210464298725,5.0,-826.5035237799999,52,14348
757136,0.015592589043080807,1514070,-2443.618408203125,4792,158.0,36.54,0.017021743580698967,0.020091967657208443,5.0,-826.6159548700001,52,14360
757768,0.01729470305144787,1515334,-2443.97216796875,4796,158.0,36.61,0.01725139655172825,0.042249929159879684,5.0,-826.64431956,52,14372
758400,0.019543934613466263,1516598,-2445.7890625,4800,158.0,36.77,0.01737387105822563,0.04841182380914688,5.0,-826.1155360600001,52,14384
759032,0.016049731522798538,1517862,-2444.05419921875,4804,158.0,36.91,0.017163846641778946,0.03140430897474289,5.0,-825.70783275,52,14396
759664,0.01876590959727764,1519126,-2445.2333984375,4808,158.0,36.97,0.017073672264814377,0.03847276419401169,5.0,-825.13331422,52,14408
760296,0.016154667362570763,1520390,-2445.59716796875,4812,158.0,36.97,0.017130177468061447,0.027443619444966316,5.0,-824.7423789200002,52,14420
760928,0.015838967636227608,1521654,-2445.833251953125,4816,158.0,37.1,0.017121031880378723,0.020782750099897385,5.0,-824.39699767,52,14432
761560,0.015557284466922283,1522918,-2444.946044921875,4820,158.0,36.95,0.017117733135819435,0.021772265434265137,5.0,-824.4618063400001,52,14444
762192,0.014967837370932102,1524182,-2447.58642578125,4824,158.0,36.8,0.016915950924158096,0.02198096178472042,5.0,-824.6262807600001,52,14455
762824,0.014364441856741905,1525446,-2445.633056640625,4828,158.0,36.59,0.016887743026018143,0.021837344393134117,5.0,-824.5588308600002,52,14467
763456,0.016558224335312843,1526710,-2444.97705078125,4832,158.0,36.68,0.016724055632948875,0.02129325643181801,5.0,-824.5595279899999,52,14479
764088,0.012639719992876053,1527974,-2445.2734375,4836,158.0,36.62,0.016707055270671844,0.015636799857020378,5.0,-824.6196880100001,52,14491
764720,0.01460177544504404,1529238,-2445.1806640625,4840,158.0,36.57,0.01692013069987297,0.018205322325229645,5.0,-824.73923837,52,14503
765352,0.018885256722569466,1530502,-2444.31640625,4844,158.0,36.45,0.016816481947898865,0.02728990837931633,5.0,-824.75464026,52,14515
765984,0.01449650339782238,1531766,-2444.731201171875,4848,158.0,36.29,0.016965558752417564,0.01855817809700966,5.0,-824.77662347,52,14527
766616,0.016482461243867874,1533030,-2444.427734375,4852,158.0,36.29,0.01699790731072426,0.019771143794059753,5.0,-824.8908476600002,52,14539
767248,0.015936782583594322,1534294,-2444.91015625,4856,158.0,36.32,0.016872433945536613,0.020498203113675117,5.0,-825.0525285399999,52,14551
767880,0.016345148906111717,1535558,-2443.5390625,4860,158.0,36.24,0.016805026680231094,0.018450407311320305,5.0,-825.08868546,52,14563
768512,0.016062328591942787,1536822,-2443.65087890625,4864,158.0,36.3,0.016987916082143784,0.01976524107158184,5.0,-825.1675696499999,52,14575
769144,0.015568466857075691,1538086,-2443.647216796875,4868,158.0,36.23,0.01684817671775818,0.01951722614467144,5.0,-825.4531641099999,52,14587
769776,0.01464566495269537,1539350,-2445.08349609375,4872,158.0,36.12,0.016996359452605247,0.016817063093185425,5.0,-825.5508828999998,52,14599
770408,0.014561106450855732,1540614,-2444.154052734375,4876,158.0,35.99,0.01693028211593628,0.01646704412996769,5.0,-825.6013951999998,52,14611
771040,0.01609542965888977,1541878,-2444.55615234375,4880,158.0,35.9,0.016904855147004128,0.01874426007270813,5.0,-825.6375553299999,52,14623
771672,0.01642133668065071,1543142,-2443.556396484375,4884,158.0,35.79,0.0166515801101923,0.023399455472826958,5.0,-825.64491195,52,14634
772304,0.013948149047791958,1544406,-2444.525634765625,4888,158.0,35.82,0.016728755086660385,0.02017589844763279,5.0,-825.6795776,52,14646
772936,0.015142470598220825,1545670,-2444.55712890625,4892,158.0,35.85,0.016743309795856476,0.019629761576652527,5.0,-825.6576785900002,52,14658
773568,0.015620783902704716,1546934,-2445.2568359375,4896,158.0,35.72,0.01669210009276867,0.02052883431315422,5.0,-825.8289871200001,52,14670
774200,0.01271928008645773,1548198,-2445.06591796875,4900,158.0,35.78,0.016832582652568817,0.017644766718149185,5.0,-826.3181435700001,52,14682
774832,0.018056809902191162,1549462,-2445.26171875,4904,158.0,35.75,0.01673029363155365,0.02136216312646866,5.0,-826.8314170099999,52,14694
775464,0.014131128787994385,1550726,-2445.1259765625,4908,158.0,35.81,0.016684986650943756,0.017645934596657753,5.0,-827.48470247,52,14706
776096,0.017011702060699463,1551990,-2445.67138671875,4912,158.0,35.69,0.016702832654118538,0.020637013018131256,5.0,-827.9424429200001,52,14718
776728,0.013794595375657082,1553254,-2444.62744140625,4916,158.0,35.74,0.016616355627775192,0.01870577782392502,5.0,-828.3475992600002,52,14731
777360,0.014272083528339863,1554518,-2443.5634765625,4920,158.0,35.79,0.016670314595103264,0.0261023361235857,5.0,-828.43930079,52,14743
777992,0.01694396324455738,1555782,-2444.998779296875,4924,158.0,35.87,0.016651438549160957,0.023035362362861633,5.0,-828.46305994,52,14755
778624,0.017122158780694008,1557046,-2445.2216796875,4928,158.0,36.11,0.0169504527002573,0.02434518374502659,5.0,-828.5977554200002,52,14767
779256,0.01669144071638584,1558310,-2446.5078125,4932,158.0,36.29,0.016965242102742195,0.02993462048470974,5.0,-828.56891352,52,14779
779888,0.01688603311777115,1559574,-2445.713134765625,4936,158.0,36.41,0.016960598528385162,0.0187811441719532,5.0,-828.6067987800001,52,14791
780520,0.017719069495797157,1560838,-2447.10888671875,4940,158.0,36.48,0.017059164121747017,0.0270083025097847,5.0,-828.5394428499999,52,14802
781152,0.014929876662790775,1562102,-2446.84619140625,4944,158.0,36.72,0.016534646973013878,0.025922022759914398,5.0,-828.57105492,52,14814
781784,0.015493270941078663,1563366,-2447.85546875,4948,158.0,36.76,0.016682934015989304,0.024812323972582817,5.0,-828.3805726899998,52,14826
782416,0.01401076652109623,1564630,-2448.1328125,4952,158.0,36.91,0.01676739752292633,0.021084973588585854,5.0,-828.3204316700001,52,14838
783048,0.013863653875887394,1565894,-2446.286376953125,4956,158.0,37.02,0.016838498413562775,0.018080605193972588,5.0,-828.3103119299999,52,14850
783680,0.015558551996946335,1567158,-2447.8974609375,4960,158.0,37.14,0.016774196177721024,0.023614319041371346,5.0,-828.33061154,52,14863
784312,0.014425924979150295,1568422,-2448.2509765625,4964,158.0,37.07,0.016725659370422363,0.019245827570557594,5.0,-828.40955167,52,14875
784944,0.012897085398435593,1569686,-2448.25390625,4968,158.0,37.24,0.016764648258686066,0.01690414361655712,5.0,-828.4119133500001,52,14887
785576,0.016575651243329048,1570950,-2447.7275390625,4972,158.0,37.19,0.016640152782201767,0.02060660906136036,5.0,-828.3873411799999,52,14899
786208,0.014366581104695797,1572214,-2446.682373046875,4976,158.0,37.26,0.016877543181180954,0.025623807683587074,5.0,-828.4421401000001,52,14911
786840,0.013173773884773254,1573478,-2447.869384765625,4980,158.0,37.25,0.017144493758678436,0.022965630516409874,5.0,-828.5043723499999,52,14923
787472,0.014318682253360748,1574742,-2448.86083984375,4984,158.0,37.36,0.017060739919543266,0.020636864006519318,5.0,-828.6227117699999,52,14935
788104,0.014208120293915272,1576006,-2449.51904296875,4988,158.0,37.37,0.016967935487627983,0.024800540879368782,5.0,-828.6422529499999,52,14947
788736,0.015832385048270226,1577270,-2448.810546875,4992,158.0,37.46,0.01680740714073181,0.021463925018906593,5.0,-828.7520218,52,14959
789368,0.01589975692331791,1578534,-2448.718505859375,4996,158.0,37.45,0.016980005428195,0.024819860234856606,5.0,-828.74253788,52,14970
790000,0.015129762701690197,1579798,-2449.775146484375,5000,158.0,37.5,0.016823668032884598,0.020851513370871544,5.0,-828.8099272400001,52,14982
790632,0.014633904211223125,1581062,-2448.07177734375,5004,158.0,37.52,0.01671760529279709,0.0192940104752779,5.0,-828.92398292,52,14994
791264,0.014460548758506775,1582326,-2450.14697265625,5008,158.0,37.57,0.016939206048846245,0.020745031535625458,5.0,-828.8774128499999,52,15006
791896,0.016716087237000465,1583590,-2449.051025390625,5012,158.0,37.64,0.016956159844994545,0.020119627937674522,5.0,-828.92070751,52,15018
792528,0.015339056961238384,1584854,-2450.208984375,5016,158.0,37.57,0.017087437212467194,0.020610468462109566,5.0,-828.9877239000001,52,15030
793160,0.014990795403718948,1586118,-2450.39990234375,5020,158.0,37.53,0.017196493223309517,0.021352197974920273,5.0,-829.0535895300001,52,15042
793792,0.01505656074732542,1587382,-2450.94677734375,5024,158.0,37.47,0.01696479693055153,0.03619195893406868,5.0,-829.1744471299999,52,15054
794424,0.016295213252305984,1588646,-2449.08203125,5028,158.0,37.36,0.017038943246006966,0.02129640057682991,5.0,-829.3075017000001,52,15066
795056,0.015393637120723724,1589910,-2449.676513671875,5032,158.0,37.26,0.01690894365310669,0.020269295200705528,5.0,-829.5339350000002,52,15078
795688,0.01282629743218422,1591174,-2451.00927734375,5036,158.0,37.16,0.016932988539338112,0.01722293719649315,5.0,-829.5050185,52,15090
796320,0.013252093456685543,1592438,-2450.592041015625,5040,158.0,37.14,0.016874726861715317,0.01708538830280304,5.0,-829.7140203799999,52,15102
796952,0.017758550122380257,1593702,-2450.69873046875,5044,158.0,37.11,0.016858134418725967,0.029499001801013947,5.0,-829.76550266,52,15114
797584,0.016627373173832893,1594966,-2451.40966796875,5048,158.0,37.16,0.01698978804051876,0.01940496638417244,5.0,-830.0111938099998,52,15126
798216,0.014538942836225033,1596230,-2450.9111328125,5052,158.0,37.11,0.016908999532461166,0.018913310021162033,5.0,-830.0827445800002,52,15138
798848,0.016647621989250183,1597494,-2450.391357421875,5056,158.0,36.94,0.0169618371874094,0.018748944625258446,5.0,-829.9303765200001,52,15150
799480,0.01876158080995083,1598758,-2450.60498046875,5060,158.0,36.97,0.017019543796777725,0.030743401497602463,5.0,-829.96806328,52,15162
800112,0.015633121132850647,1600022,-2450.12939453125,5064,158.0,37.04,0.016704466193914413,0.021513333544135094,5.0,-829.92514423,52,15174
800744,0.019001824781298637,1601286,-2450.3505859375,5068,158.0,36.89,0.01692068576812744,0.02402549795806408,5.0,-830.0232261300001,52,15186
801376,0.013899637386202812,1602550,-2450.13623046875,5072,158.0,37.03,0.01683029532432556,0.018355045467615128,5.0,-830.1354967800002,52,15198
802008,0.01650594361126423,1603814,-2450.25244140625,5076,158.0,36.99,0.016819745302200317,0.018093334510922432,5.0,-830.2334046899999,52,15209
802640,0.017022354528307915,1605078,-2451.27001953125,5080,158.0,37.04,0.01686110906302929,0.017672797664999962,5.0,-830.3549165299999,52,15221
803272,0.016522586345672607,1606342,-2451.856689453125,5084,158.0,36.9,0.016648167744278908,0.02213340811431408,5.0,-830.42235422,52,15233
803904,0.01431916281580925,1607606,-2450.37109375,5088,158.0,36.92,0.01681446097791195,0.019099844619631767,5.0,-830.5724208800001,52,15245
804536,0.016077006235718727,1608870,-2450.42626953125,5092,158.0,36.96,0.016897989436984062,0.02089807018637657,5.0,-830.68215571,52,15258
805168,0.014476006850600243,1610134,-2450.67822265625,5096,158.0,37.12,0.016883909702301025,0.02123798243701458,5.0,-830.8715376400002,52,15270
805800,0.01398471649736166,1611398,-2449.993408203125,5100,158.0,37.12,0.016708513721823692,0.017564816400408745,5.0,-831.1060821000001,52,15282
806432,0.013923334889113903,1612662,-2449.2109375,5104,158.0,37.14,0.01668514497578144,0.017694108188152313,5.0,-831.2432357700001,52,15294
807064,0.01855965331196785,1613926,-2449.512939453125,5108,158.0,37.3,0.01710958033800125,0.021297195926308632,5.0,-831.23628537,52,15305
807696,0.013454142957925797,1615190,-2450.72998046875,5112,158.0,37.45,0.016811983659863472,0.020905936136841774,5.0,-831.4120394699999,52,15317
808328,0.015565699897706509,1616454,-2449.6708984375,5116,158.0,37.42,0.017093541100621223,0.0192525926977396,5.0,-831.619209,52,15329
808960,0.015925094485282898,1617718,-2451.40185546875,5120,158.0,37.45,0.017004920169711113,0.01790642738342285,5.0,-831.8624076700003,52,15341
809592,0.016100065782666206,1618982,-2451.541259765625,5124,158.0,37.49,0.016896354034543037,0.01772867701947689,5.0,-831.9533004300001,52,15353
810224,0.014278396032750607,1620246,-2450.57470703125,5128,158.0,37.54,0.016814300790429115,0.02097754180431366,5.0,-832.1082005000001,52,15365
810856,0.014530937187373638,1621510,-2451.41015625,5132,158.0,37.54,0.016800956800580025,0.023922286927700043,5.0,-832.2589005300001,52,15377
811488,0.014309598132967949,1622774,-2451.901611328125,5136,158.0,37.48,0.016829468309879303,0.01512868795543909,5.0,-832.5281817499999,52,15389
812120,0.01355106383562088,1624038,-2452.6728515625,5140,158.0,37.49,0.01681489497423172,0.01826447620987892,5.0,-832.7433768600001,52,15401
812752,0.012287319637835026,1625302,-2451.537109375,5144,158.0,37.44,0.016962790861725807,0.015707632526755333,5.0,-832.9276437900002,52,15413
813384,0.016393227502703667,1626566,-2450.9453125,5148,158.0,37.47,0.016946855932474136,0.021023035049438477,5.0,-833.10614897,52,15425
814016,0.017094699665904045,1627830,-2452.66455078125,5152,158.0,37.49,0.016936225816607475,0.020971566438674927,5.0,-833.3235705400001,52,15437
814648,0.014617050997912884,1629094,-2451.8212890625,5156,158.0,37.6,0.016924770548939705,0.020141808316111565,5.0,-833.67905844,52,15449
815280,0.01499895565211773,1630358,-2451.896240234375,5160,158.0,37.57,0.016939811408519745,0.018234681338071823,5.0,-833.8647315200001,52,15461
815912,0.01440313272178173,1631622,-2451.482421875,5164,158.0,37.64,0.016865668818354607,0.01857931911945343,5.0,-833.9717568100001,52,15473
816544,0.013379392214119434,1632886,-2451.735595703125,5168,158.0,37.76,0.016861077398061752,0.01667507365345955,5.0,-834.0707867900002,52,15484
817176,0.01589629426598549,1634150,-2452.11279296875,5172,158.0,37.79,0.016929281875491142,0.01864214986562729,5.0,-834.1478669499999,52,15496
817808,0.014058482833206654,1635414,-2451.7939453125,5176,158.0,37.95,0.01716945506632328,0.022375693544745445,5.0,-834.2375026899999,52,15508
818440,0.01691204309463501,1636678,-2451.43603515625,5180,158.0,38.14,0.016947850584983826,0.02272605337202549,5.0,-834.2000931599999,52,15520
819072,0.018426306545734406,1637942,-2452.33349609375,5184,158.0,38.31,0.01701844111084938,0.019734404981136322,5.0,-834.32559045,52,15532
819704,0.015216599218547344,1639206,-2452.466796875,5188,158.0,38.38,0.016889892518520355,0.017662320286035538,5.0,-834.3896201,52,15544
820336,0.015905315056443214,1640470,-2452.78076171875,5192,158.0,38.48,0.016961287707090378,0.020025180652737617,5.0,-834.4208972600001,52,15557
820968,0.014554214663803577,1641734,-2453.49169921875,5196,158.0,38.6,0.017017420381307602,0.01784961111843586,5.0,-834.4513099400001,52,15569
821600,0.014272099360823631,1642998,-2453.92578125,5200,158.0,38.62,0.016991667449474335,0.0186463575810194,5.0,-834.55606192,52,15581
822232,0.015586133114993572,1644262,-2453.164794921875,5204,158.0,38.67,0.017044739797711372,0.018775658681988716,5.0,-834.61867859,52,15593
822864,0.013810149393975735,1645526,-2454.006591796875,5208,158.0,38.64,0.01681572012603283,0.02018663100898266,5.0,-834.87582764,52,15605
823496,0.015601659193634987,1646790,-2454.5419921875,5212,158.0,38.57,0.01719679683446884,0.018193446099758148,5.0,-834.90747264,52,15617
824128,0.013795348815619946,1648054,-2453.3603515625,5216,158.0,38.59,0.01689607836306095,0.018004219979047775,5.0,-834.9555756699999,52,15629
824760,0.015860704705119133,1649318,-2454.30615234375,5220,158.0,38.73,0.016862493008375168,0.017114797607064247,5.0,-834.9782604199999,52,15641
825392,0.013841589912772179,1650582,-2454.2802734375,5224,158.0,38.84,0.016886092722415924,0.01888529770076275,5.0,-835.1344511599999,52,15653
826024,0.013588689267635345,1651846,-2455.19384765625,5228,158.0,38.78,0.016913386061787605,0.02212381362915039,5.0,-835.3135726899999,52,15665
826656,0.014382739551365376,1653110,-2455.312255859375,5232,158.0,38.83,0.016823243349790573,0.01952323690056801,5.0,-835.3042248100002,52,15677
827288,0.014364843256771564,1654374,-2455.55078125,5236,158.0,38.98,0.016559768468141556,0.020831674337387085,5.0,-835.2354650399998,52,15689
827920,0.012528588064014912,1655638,-2454.66259765625,5240,158.0,39.05,0.016575798392295837,0.015848014503717422,5.0,-835.24723968,52,15700
828552,0.01632087491452694,1656902,-2454.88330078125,5244,158.0,39.08,0.016495775431394577,0.01784328930079937,5.0,-835.3383517599999,52,15712
829184,0.012371912598609924,1658166,-2454.47119140625,5248,158.0,39.24,0.01665290631353855,0.015846218913793564,5.0,-835.45294637,52,15724
829816,0.016897350549697876,1659430,-2455.056640625,5252,158.0,39.27,0.016539866104722023,0.024528900161385536,5.0,-835.4794537299999,52,15736
830448,0.017607109621167183,1660694,-2454.4091796875,5256,158.0,39.32,0.01687557063996792,0.022483766078948975,5.0,-835.4642175099999,52,15748
831080,0.018288223072886467,1661958,-2455.064453125,5260,158.0,39.46,0.016534188762307167,0.028124989941716194,5.0,-835.2858835799999,52,15760
831712,0.014090334065258503,1663222,-2455.53271484375,5264,158.0,39.52,0.01673864759504795,0.017433758825063705,5.0,-835.42689923,52,15772
832344,0.015967747196555138,1664486,-2455.14990234375,5268,158.0,39.5,0.016817612573504448,0.02123124524950981,5.0,-835.4645338600001,52,15784
832976,0.017623277381062508,1665750,-2455.49365234375,5272,158.0,39.43,0.01682746410369873,0.02260047197341919,5.0,-835.52960452,52,15796
833608,0.01853916049003601,1667014,-2455.73974609375,5276,158.0,39.5,0.01677408441901207,0.028647348284721375,5.0,-835.5809102000002,52,15808
834240,0.015921158716082573,1668278,-2454.79052734375,5280,158.0,39.37,0.016812818124890327,0.017881672829389572,5.0,-835.56067535,52,15821
834872,0.014229461550712585,1669542,-2456.8994140625,5284,158.0,39.45,0.01694207452237606,0.01816989853978157,5.0,-835.4200546199999,52,15832
835504,0.017397960647940636,1670806,-2456.32080078125,5288,158.0,39.57,0.01675679348409176,0.019849153235554695,5.0,-835.4078586499999,52,15844
836136,0.015527728945016861,1672070,-2457.02392578125,5292,158.0,39.68,0.016745513305068016,0.018395133316516876,5.0,-835.1749087600001,52,15856
836768,0.013694217428565025,1673334,-2456.89404296875,5296,158.0,39.68,0.01673300750553608,0.022187167778611183,5.0,-835.1372115500001,52,15869
837400,0.01489709597080946,1674598,-2456.51318359375,5300,158.0,39.78,0.016752341762185097,0.02016046829521656,5.0,-835.0660325200001,52,15881
838032,0.015808861702680588,1675862,-2456.856201171875,5304,158.0,39.8,0.016952263191342354,0.019887158647179604,5.0,-835.05340386,52,15892
838664,0.013372198678553104,1677126,-2456.541259765625,5308,158.0,39.93,0.016843268647789955,0.020479803904891014,5.0,-834.9862123500002,52,15904
839296,0.01826789230108261,1678390,-2457.12939453125,5312,158.0,40.18,0.016891060397028923,0.019976230338215828,5.0,-834.91142361,52,15916
839928,0.012665378861129284,1679654,-2457.40478515625,5316,158.0,40.38,0.016789527609944344,0.022082572802901268,5.0,-834.9013543000001,52,15928
840560,0.014383853413164616,1680918,-2458.46142578125,5320,158.0,40.41,0.017450714483857155,0.05249150097370148,5.0,-834.5741197399999,52,15941
841192,0.013800768181681633,1682182,-2459.77685546875,5324,158.0,40.58,0.017483554780483246,0.05820414796471596,5.0,-834.16976923,52,15953
841824,0.015103839337825775,1683446,-2460.60009765625,5328,158.0,40.63,0.017307797446846962,0.06499973684549332,5.0,-833.8511907700001,52,15965
842456,0.015136831440031528,1684710,-2461.922607421875,5332,158.0,40.77,0.017031332477927208,0.0734449252486229,5.0,-833.5288761199997,52,15977
843088,0.01807272993028164,1685974,-2462.73779296875,5336,158.0,40.98,0.017238691449165344,0.06486953049898148,5.0,-833.2664897600001,52,15989
843720,0.015496710315346718,1687238,-2462.817138671875,5340,158.0,41.07,0.01725292019546032,0.04137156531214714,5.0,-832.9388147800001,52,16000
844352,0.013381480239331722,1688502,-2464.275146484375,5344,158.0,41.09,0.017709581181406975,0.04054785147309303,5.0,-832.5270696099999,52,16012
844984,0.015350328758358955,1689766,-2463.9326171875,5348,158.0,41.09,0.017289327457547188,0.034710682928562164,5.0,-832.26374598,52,16024
845616,0.015094930306077003,1691030,-2464.70263671875,5352,158.0,41.17,0.016964612528681755,0.03940654173493385,5.0,-832.2128918799999,52,16036
846248,0.0205086600035429,1692294,-2464.30908203125,5356,158.0,41.11,0.016705015674233437,0.03479912132024765,5.0,-832.2424398300001,52,16048
846880,0.015509330667555332,1693558,-2464.6904296875,5360,158.0,41.17,0.01676083542406559,0.027557920664548874,5.0,-832.48188044,52,16060
847512,0.01996910385787487,1694822,-2463.409423828125,5364,158.0,41.19,0.0166362002491951,0.035550471395254135,5.0,-832.4769440700001,52,16072
848144,0.015022991225123405,1696086,-2464.504150390625,5368,158.0,41.16,0.016911225393414497,0.03342236578464508,5.0,-832.5396200299999,52,16084
848776,0.014699028804898262,1697350,-2463.53076171875,5372,158.0,41.12,0.016948973760008812,0.03167985379695892,5.0,-832.59470291,52,16096
849408,0.012921891175210476,1698614,-2465.21484375,5376,158.0,40.94,0.01694837585091591,0.03584304824471474,5.0,-832.56227982,52,16108
850040,0.014217930845916271,1699878,-2464.05419921875,5380,158.0,40.84,0.016910554841160774,0.029712200164794922,5.0,-832.7565995500001,52,16120
850672,0.012373981066048145,1701142,-2463.278564453125,5384,158.0,40.79,0.016808008775115013,0.02652456983923912,5.0,-832.9145488400001,52,16132
851304,0.016638588160276413,1702406,-2464.95263671875,5388,158.0,40.61,0.01696268655359745,0.030345037579536438,5.0,-832.9785891500002,52,16144
851936,0.013680578209459782,1703670,-2464.14404296875,5392,158.0,40.6,0.01691454090178013,0.028490332886576653,5.0,-833.40895721,52,16156
852568,0.013770830817520618,1704934,-2464.91015625,5396,158.0,40.61,0.01693374663591385,0.02499651163816452,5.0,-833.32420808,52,16168
853200,0.013226736336946487,1706198,-2464.514404296875,5400,158.0,40.66,0.017028069123625755,0.025229621678590775,5.0,-833.0148674000001,52,16180
853832,0.013260042294859886,1707462,-2464.684326171875,5404,158.0,40.78,0.016875483095645905,0.027236847206950188,5.0,-832.69686931,52,16192
854464,0.014391367323696613,1708726,-2463.38671875,5408,158.0,40.74,0.01687634363770485,0.02266528457403183,5.0,-832.4630075299999,52,16204
855096,0.014184840954840183,1709990,-2463.267578125,5412,158.0,40.69,0.016740906983613968,0.019742397591471672,5.0,-832.3400710799999,52,16216
855728,0.015526876784861088,1711254,-2462.7021484375,5416,158.0,40.67,0.017239835113286972,0.022721242159605026,5.0,-832.06330365,52,16228
856360,0.014336551539599895,1712518,-2463.37548828125,5420,158.0,40.75,0.017099035903811455,0.020896006375551224,5.0,-832.1618882599998,52,16240
856992,0.014820505864918232,1713782,-2462.872802734375,5424,158.0,40.71,0.017251068726181984,0.0180339552462101,5.0,-832.28603917,52,16252
857624,0.012039311230182648,1715046,-2463.19921875,5428,158.0,40.81,0.017238175496459007,0.021399518474936485,5.0,-832.2823698199999,52,16264
858256,0.014105970971286297,1716310,-2462.74267578125,5432,158.0,40.66,0.01703447662293911,0.019117338582873344,5.0,-832.4452027799999,52,16276
858888,0.014356561936438084,1717574,-2461.81640625,5436,158.0,40.45,0.017059048637747765,0.017242541536688805,5.0,-832.5394527699999,52,16288
859520,0.015473583713173866,1718838,-2462.521484375,5440,158.0,40.48,0.016934584826231003,0.02162856049835682,5.0,-832.69070934,52,16300
860152,0.01315695233643055,1720102,-2461.9619140625,5444,158.0,40.6,0.017020737752318382,0.01790497452020645,5.0,-832.9453703299997,52,16312
860784,0.014915277250111103,1721366,-2461.4609375,5448,158.0,40.63,0.017025666311383247,0.02065243013203144,5.0,-832.9060037,52,16324
861416,0.01457288395613432,1722630,-2461.576171875,5452,158.0,40.74,0.0169793963432312,0.019825901836156845,5.0,-832.8165134,52,16336
862048,0.015034256502985954,1723894,-2461.584228515625,5456,158.0,40.71,0.017217712476849556,0.022546997293829918,5.0,-832.6802639099998,52,16348
862680,0.014447462745010853,1725158,-2461.88134765625,5460,158.0,40.59,0.01725788787007332,0.018024180084466934,5.0,-832.5138760599999,52,16360
863312,0.0157670509070158,1726422,-2460.891845703125,5464,158.0,40.34,0.01696309819817543,0.018946686759591103,5.0,-832.3292443700001,52,16372
863944,0.012063787318766117,1727686,-2461.06103515625,5468,158.0,40.28,0.01723445951938629,0.01600881665945053,5.0,-832.13826059,52,16384
864576,0.01292351633310318,1728950,-2461.640625,5472,158.0,40.52,0.017126869410276413,0.016437524929642677,5.0,-831.9820544500002,52,16396
865208,0.022056318819522858,1730214,-2461.3408203125,5476,158.0,40.47,0.017185738310217857,0.022684667259454727,5.0,-831.8699052800001,52,16409
865840,0.012561972253024578,1731478,-2461.69140625,5480,158.0,40.6,0.017149735242128372,0.024520397186279297,5.0,-831.68770183,52,16421
