train/n_updates,time/episodes,time/total_timesteps,time/fps,train/ent_coef,rollout/ep_len_mean,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss
3214838,2040,1607520,100,0.0011146526085212827,788.0,0.00878219585865736,16048,2060.3602843700005,-263.4808349609375
3221142,2044,1610672,100,0.0011122443247586489,788.0,0.008838064968585968,16079,2060.66402706,-264.038818359375
3227446,2048,1613824,100,0.001108405296690762,788.0,0.01001166831701994,16110,2060.7766346000003,-264.69403076171875
3233750,2052,1616976,100,0.0011027829023078084,788.0,0.010894417762756348,16141,2061.2587693,-264.1825866699219
3240054,2056,1620128,100,0.001115193823352456,788.0,0.011086223646998405,16172,2061.44332312,-261.99298095703125
3246358,2060,1623280,100,0.001100196153856814,788.0,0.009422315284609795,16204,2061.53451226,-263.8415222167969
3252662,2064,1626432,100,0.0011176969856023788,788.0,0.010457045398652554,16236,2061.71085082,-261.8568115234375
3258966,2068,1629584,100,0.0011066498700529337,788.0,0.00992406252771616,16267,2061.64612146,-264.82659912109375
3265270,2072,1632736,100,0.0011031978065147996,788.0,0.011517944745719433,16299,2061.8356970299997,-264.6351318359375
3271574,2076,1635888,100,0.0011156880063936114,788.0,0.009309394285082817,16331,2062.33963452,-265.80755615234375
3277878,2080,1639040,100,0.0011065417202189565,788.0,0.010943503119051456,16362,2062.88267244,-265.13934326171875
3284182,2084,1642192,100,0.001097805448807776,788.0,0.009176052175462246,16394,2063.0875685600004,-263.53448486328125
3290486,2088,1645344,100,0.0011085199657827616,788.0,0.007642163895070553,16425,2063.21550697,-261.57623291015625
3296790,2092,1648496,100,0.0011068894527852535,788.0,0.008499279618263245,16457,2063.5256916400003,-264.09149169921875
3303094,2096,1651648,100,0.0011113293003290892,788.0,0.010773963294923306,16488,2063.4434628199997,-264.1276550292969
3309398,2100,1654800,100,0.0010908344993367791,788.0,0.00952737033367157,16520,2063.66636581,-263.1540832519531
3315702,2104,1657952,100,0.00111002114135772,788.0,0.012176034040749073,16551,2063.8926341,-262.1833190917969
3322006,2108,1661104,100,0.0011539030820131302,788.0,0.009121115319430828,16582,2063.77575223,-264.3548583984375
3328310,2112,1664256,100,0.0011260824976488948,788.0,0.009204892441630363,16613,2063.47834947,-264.2981262207031
3334614,2116,1667408,100,0.0011607283959165215,788.0,0.01001377310603857,16645,2063.1850034699996,-264.63525390625
3340918,2120,1670560,100,0.001154523459263146,788.0,0.011234826408326626,16677,2062.8896170400003,-267.5116271972656
3347222,2124,1673712,100,0.0011409585131332278,788.0,0.01165726874023676,16708,2062.64103385,-266.7172546386719
3353526,2128,1676864,100,0.0011218630243092775,788.0,0.008906093426048756,16740,2062.4218002899997,-266.340087890625
3359830,2132,1680016,100,0.001127998810261488,788.0,0.00924757681787014,16772,2062.58368434,-264.20599365234375
3366134,2136,1683168,100,0.0011192975798621774,788.0,0.007959059439599514,16803,2062.3969809500004,-264.9483947753906
3372438,2140,1686320,100,0.001107248943299055,788.0,0.009215923957526684,16834,2062.18722892,-264.27362060546875
3378742,2144,1689472,100,0.0011219651205465198,788.0,0.013914725743234158,16865,2062.20574742,-266.0736083984375
3385046,2148,1692624,100,0.0011172398226335645,788.0,0.010225947946310043,16896,2061.8831341,-265.37689208984375
3391350,2152,1695776,100,0.0010970649309456348,788.0,0.011005165055394173,16928,2061.56408388,-266.54376220703125
3397654,2156,1698928,100,0.0011045158607885242,788.0,0.009039850905537605,16960,2061.6125266999998,-262.7580871582031
3403958,2160,1702080,100,0.001086317002773285,788.0,0.008505881763994694,16991,2061.8283443699997,-265.0875244140625
3410262,2164,1705232,100,0.0011017590295523405,788.0,0.011858060956001282,17023,2062.17471429,-264.0820617675781
3416566,2168,1708384,100,0.0010929676936939359,788.0,0.01214685756713152,17054,2062.55432876,-263.19775390625
3422870,2172,1711536,100,0.0010872866259887815,788.0,0.009815997444093227,17086,2062.7559600399995,-264.4881591796875
3429174,2176,1714688,100,0.0011104060104116797,788.0,0.00840665865689516,17117,2062.84018885,-265.2373352050781
3435478,2180,1717840,100,0.00110235542524606,788.0,0.007701207883656025,17149,2062.4630062700003,-265.19793701171875
3441782,2184,1720992,100,0.0011056619696319103,788.0,0.02156740054488182,17180,2062.40483585,-265.2063903808594
3448086,2188,1724144,100,0.0012399381957948208,788.0,0.018994217738509178,17211,2062.0282412899996,-265.27972412109375
3454390,2192,1727296,100,0.0016837961738929152,788.0,0.0908956229686737,17242,2058.0893038599997,-268.57000732421875
3460694,2196,1730448,100,0.001330377534031868,788.0,0.02796969562768936,17274,2053.65459331,-267.5923767089844
3466998,2200,1733600,100,0.0017243378097191453,788.0,0.09692613780498505,17305,2047.98971576,-267.85089111328125
3473302,2204,1736752,100,0.001345713040791452,788.0,0.01914851926267147,17337,2043.4108377800003,-269.88238525390625
3479606,2208,1739904,100,0.0012581348419189453,788.0,0.016071060672402382,17368,2040.56721866,-268.73358154296875
3485910,2212,1743056,100,0.001889177830889821,788.0,0.044593654572963715,17400,2037.48219666,-270.6677551269531
3492214,2216,1746208,100,0.0016008393140509725,788.0,0.07261630147695541,17431,2030.6680912900001,-271.1053161621094
3498518,2220,1749360,100,0.0013220906257629395,788.0,0.022571999579668045,17463,2025.0248832000004,-271.2611083984375
3504822,2224,1752512,100,0.001207617693580687,788.0,0.013560310006141663,17495,2020.92235305,-269.2867431640625
3511126,2228,1755664,100,0.0011634448310360312,788.0,0.016769684851169586,17526,2018.8143801400001,-269.626708984375
3517430,2232,1758816,100,0.0011423134710639715,788.0,0.013027775101363659,17558,2016.8638535100004,-267.81256103515625
3523734,2236,1761968,100,0.0011433956678956747,788.0,0.017138369381427765,17589,2015.7486979800003,-263.7264404296875
3530038,2240,1765120,100,0.0011473444756120443,788.0,0.012503208592534065,17621,2015.06980594,-265.9453125
3536342,2244,1768272,100,0.0011185116600245237,788.0,0.013625992462038994,17652,2014.3146588,-264.98291015625
3542646,2248,1771424,100,0.001114744576625526,788.0,0.009348750114440918,17684,2013.9877537,-264.4083251953125
3548950,2252,1774576,100,0.0011210014345124364,788.0,0.008333001285791397,17716,2013.7569306700002,-267.07818603515625
3555254,2256,1777728,100,0.001109651755541563,788.0,0.009925729595124722,17747,2013.60448662,-264.13604736328125
3561558,2260,1780880,100,0.001123902969993651,788.0,0.008940957486629486,17778,2013.3553791699999,-266.0085754394531
3567862,2264,1784032,100,0.0011236033169552684,788.0,0.00962117686867714,17810,2013.04373161,-263.931640625
3574166,2268,1787184,100,0.0011304818326607347,788.0,0.01147237978875637,17841,2012.92264658,-265.917236328125
3580470,2272,1790336,100,0.0011156017426401377,788.0,0.00961255468428135,17872,2012.60087417,-264.4677429199219
3586774,2276,1793488,100,0.0011173431994393468,788.0,0.009415507316589355,17904,2012.4226102900002,-263.1639709472656
3593078,2280,1796640,100,0.0011120305862277746,788.0,0.01029242668300867,17935,2012.25389272,-266.088623046875
3599382,2284,1799792,100,0.0011278004385530949,788.0,0.009549329988658428,17967,2012.0814526599997,-265.44580078125
3605686,2288,1802944,100,0.001113108592107892,788.0,0.00977354496717453,17998,2012.3638878199997,-265.20245361328125
3611990,2292,1806096,100,0.0011234416160732508,788.0,0.008813904598355293,18030,2016.4382905299997,-267.08489990234375
3618294,2296,1809248,100,0.0011306714732199907,788.0,0.011470532976090908,18061,2021.0637261599998,-267.05877685546875
3624598,2300,1812400,100,0.0011235096026211977,788.0,0.010055456310510635,18092,2026.9503005099998,-265.2765808105469
3630902,2304,1815552,100,0.0011191839585080743,788.0,0.00875478982925415,18124,2031.7073870100003,-264.0829772949219
3637206,2308,1818704,100,0.0011269461829215288,788.0,0.009327051229774952,18155,2035.1303053400002,-266.2620849609375
3643510,2312,1821856,100,0.0011251844698563218,788.0,0.009554297663271427,18186,2039.0276101800005,-266.95599365234375
3649814,2316,1825008,100,0.0011298684403300285,788.0,0.009711582213640213,18218,2046.6467772200006,-268.2828674316406
3656118,2320,1828160,100,0.001120984903536737,788.0,0.00863684806972742,18249,2053.27897078,-265.2218017578125
3662422,2324,1831312,100,0.0011250386014580727,788.0,0.012119385413825512,18281,2058.0105270600006,-265.6636047363281
3668726,2328,1834464,100,0.0011316192103549838,788.0,0.008879452012479305,18312,2060.72303914,-266.44525146484375
3675030,2332,1837616,100,0.0011243842309340835,788.0,0.007968869991600513,18344,2062.8160950499996,-264.06414794921875
3681334,2336,1840768,100,0.0011196039849892259,788.0,0.009064042940735817,18375,2064.46816867,-266.19378662109375
3687638,2340,1843920,100,0.001120187109336257,788.0,0.010979940183460712,18406,2065.8557754199996,-264.6632995605469
3693942,2344,1847072,100,0.0011081087868660688,788.0,0.010034558363258839,18437,2067.13935129,-266.09515380859375
3700246,2348,1850224,100,0.001104624243453145,788.0,0.007901450619101524,18469,2068.1046005899993,-265.13140869140625
3706550,2352,1853376,100,0.0011137223336845636,788.0,0.010311109945178032,18500,2068.83510665,-266.73114013671875
3712854,2356,1856528,100,0.001104190363548696,788.0,0.00989850889891386,18532,2069.4907735200004,-264.14990234375
3719158,2360,1859680,100,0.0010931652504950762,788.0,0.011381556279957294,18563,2070.1208775200002,-266.032470703125
3725462,2364,1862832,100,0.001118362881243229,788.0,0.008343991823494434,18595,2070.56598123,-262.29827880859375
3731766,2368,1865984,100,0.0011090243933722377,788.0,0.01096684206277132,18626,2071.1905925,-264.4221496582031
3738070,2372,1869136,100,0.0011018341174349189,788.0,0.01374814473092556,18658,2071.7588367699996,-266.69952392578125
3744374,2376,1872288,100,0.0011015604250133038,788.0,0.011848308145999908,18689,2072.414965990001,-268.5258483886719
3750678,2380,1875440,100,0.0011061618570238352,788.0,0.010053060948848724,18720,2073.05382062,-265.290771484375
3756982,2384,1878592,100,0.0011129021877422929,788.0,0.01160142756998539,18752,2073.97594196,-266.26220703125
3763286,2388,1881744,100,0.0011099475668743253,788.0,0.009045492857694626,18783,2074.7590892800004,-263.443115234375
3769590,2392,1884896,100,0.001099031651392579,788.0,0.008181335404515266,18814,2075.4744596800006,-263.9841613769531
3775894,2396,1888048,100,0.0011058254167437553,788.0,0.008522700518369675,18846,2076.08011613,-267.9287109375
3782198,2400,1891200,100,0.0011075144866481423,788.0,0.009542091749608517,18877,2076.67149252,-267.1260986328125
3788502,2404,1894352,100,0.0011067533632740378,788.0,0.008080434054136276,18908,2077.4157886999997,-267.03094482421875
3794806,2408,1897504,100,0.0010993576142936945,788.0,0.009405497461557388,18939,2078.1037253199997,-265.48358154296875
3801110,2412,1900656,100,0.0011117395479232073,788.0,0.0070246546529233456,18970,2078.9232871,-263.99444580078125
3807414,2416,1903808,100,0.0011124067241325974,788.0,0.011056712828576565,19002,2079.53682655,-266.99664306640625
3813718,2420,1906960,100,0.0010975620243698359,788.0,0.010757108218967915,19034,2079.9828599900006,-264.0425720214844
3820022,2424,1910112,100,0.001106034149415791,788.0,0.010256442241370678,19064,2080.59259656,-267.60992431640625
3826326,2428,1913264,100,0.0011048419401049614,788.0,0.009789818897843361,19095,2081.2069532200003,-265.7278137207031
3832630,2432,1916416,100,0.0011132614454254508,788.0,0.008926442824304104,19127,2081.87642087,-265.071044921875
3838934,2436,1919568,100,0.0011144959134981036,788.0,0.009021650068461895,19158,2082.09607343,-263.5955810546875
3845238,2440,1922720,100,0.0011037671938538551,788.0,0.007983943447470665,19190,2082.34343299,-265.577392578125
3851542,2444,1925872,100,0.0011108206817880273,788.0,0.009891625493764877,19222,2082.60136129,-265.0726623535156
3857846,2448,1929024,100,0.0011111374478787184,788.0,0.009931334294378757,19253,2082.9997035399997,-266.17724609375
3864150,2452,1932176,100,0.0011207518400624394,788.0,0.008345548994839191,19285,2083.40473851,-265.9149169921875
3870454,2456,1935328,100,0.0010910987621173263,788.0,0.012635231018066406,19317,2083.79662336,-266.9248046875
3876758,2460,1938480,100,0.0011094448855146766,788.0,0.008357114158570766,19349,2084.1759641500003,-265.48382568359375
3883062,2464,1941632,100,0.0011121907737106085,788.0,0.007736522238701582,19380,2084.47478426,-266.3595275878906
3889366,2468,1944784,100,0.0011088397586718202,788.0,0.009500463493168354,19411,2084.5570362000003,-265.63726806640625
3895670,2472,1947936,100,0.001103340880945325,788.0,0.010426824912428856,19442,2085.0216177100006,-269.2692565917969
3901974,2476,1951088,100,0.001111071789637208,788.0,0.007911967113614082,19473,2085.402875,-264.819580078125
3908278,2480,1954240,100,0.0011225435882806778,788.0,0.008493367582559586,19504,2085.7844780399996,-265.6978759765625
3914582,2484,1957392,100,0.0011239168234169483,788.0,0.009377023205161095,19535,2085.71601613,-267.4474792480469
3920886,2488,1960544,100,0.001117523293942213,788.0,0.010036465711891651,19567,2085.96729295,-269.16680908203125
3927190,2492,1963696,100,0.001114137121476233,788.0,0.007343348115682602,19598,2085.86884301,-264.1048583984375
3933494,2496,1966848,100,0.0011272939154878259,788.0,0.010110697709023952,19630,2086.10739096,-267.77947998046875
3939798,2500,1970000,100,0.0011251098476350307,788.0,0.007980884984135628,19662,2086.4982843199996,-267.4209289550781
3946102,2504,1973152,100,0.0011218029540032148,788.0,0.009428633376955986,19694,2086.4507227999998,-270.36846923828125
3952406,2508,1976304,100,0.0011203261092305183,788.0,0.009524919092655182,19726,2086.5778084000003,-267.42279052734375
3958710,2512,1979456,100,0.0011123880976811051,788.0,0.009600546211004257,19757,2086.58371503,-265.4327392578125
3965014,2516,1982608,100,0.001112066674977541,788.0,0.009698501788079739,19789,2086.65724713,-267.31903076171875
3971318,2520,1985760,100,0.0011189138749614358,788.0,0.009742113761603832,19820,2086.92509512,-266.1234130859375
3977622,2524,1988912,100,0.0011055913055315614,788.0,0.009027463383972645,19852,2087.16416802,-268.1099853515625
3983926,2528,1992064,100,0.0011122258147224784,788.0,0.01114343386143446,19883,2087.34913155,-265.12518310546875
3990230,2532,1995216,100,0.0011279800673946738,788.0,0.009767604060471058,19915,2087.62773979,-268.1054992675781
3996534,2536,1998368,100,0.001119309919886291,788.0,0.009683332405984402,19946,2088.0693976,-264.0782470703125
